"salary","age","elevel","car","zipcode","credit","brand"
68256.01678,51,3,11,7,307741.8081,"sony"
130235.4456,76,1,3,0,27372.15,"sony"
88149.882,66,4,11,4,440103.6174,"sony"
90778.18681,34,4,14,3,0,"acer"
44371.96224,60,4,20,0,321115.0116,"acer"
27997.80145,39,1,3,6,256836.8822,"sony"
141835.0185,38,0,18,1,364016.0935,"sony"
138232.8495,66,1,19,2,263329.7291,"sony"
138425.6903,46,3,2,2,480667.8026,"sony"
33960.13145,20,0,11,4,260046.3214,"sony"
115922.4049,20,1,18,4,214174.1889,"sony"
133289.9455,26,2,17,4,204590.3685,"sony"
94392.77089,42,3,20,0,322656.4023,"acer"
149085.8809,56,4,3,4,55064.5001,"sony"
76445.11021,30,2,12,8,347629.5788,"acer"
144220.5253,54,3,10,4,350785.4177,"sony"
54500.23196,58,3,18,4,23688.4868,"sony"
114392.5136,73,4,1,2,490029.3842,"sony"
115100.9052,41,1,19,3,43592.86328,"sony"
49701.24333,37,3,13,2,84725.75549,"sony"
110166.0337,79,3,16,2,118087.7802,"sony"
150000,23,3,16,4,390932.1977,"sony"
83526.52034,80,0,18,2,79306.64901,"sony"
25404.39786,62,0,10,1,462651.3295,"acer"
55420.30641,54,1,19,1,123874.9116,"sony"
27574.45111,22,0,3,5,303397.2307,"sony"
104390.0993,22,1,5,7,416770.1188,"sony"
123995.596,52,4,12,0,384008.151,"acer"
28211.12778,59,4,3,1,441457.2025,"sony"
126205.4211,40,0,20,6,204720.4208,"sony"
142792.1566,28,1,20,1,375475.0921,"sony"
108893.386,51,0,16,4,233210.5846,"acer"
67249.30964,26,2,4,6,144386.689,"acer"
20000,27,1,3,1,425277.2333,"sony"
113777.8395,53,0,20,1,174923.5272,"acer"
84132.53708,74,0,16,2,71642.38833,"sony"
103685.1554,34,0,1,6,335027.9812,"acer"
54259.96291,67,2,16,8,262759.551,"acer"
123685.5817,22,2,18,5,243687.9449,"sony"
79231.69546,61,3,4,0,306852.4384,"sony"
50957.76301,67,2,15,1,365046.8171,"acer"
88235.36273,75,4,9,0,286208.0273,"sony"
23619.40668,66,4,7,1,333353.9099,"acer"
120528.2407,66,0,13,7,230754.1425,"sony"
110952.728,34,1,3,7,306054.3891,"sony"
148162.5743,62,4,12,6,185306.2105,"sony"
56841.79332,20,3,1,0,238934.8396,"acer"
116850.789,71,2,6,2,2565.997266,"sony"
131603.6652,28,1,7,2,145417.1712,"sony"
57674.76751,77,0,9,1,341315.1441,"acer"
96805.32514,66,0,5,2,251971.8512,"sony"
109709.121,54,2,7,8,140183.1926,"acer"
72404.29003,80,2,4,3,116343.8745,"acer"
116329.2434,80,1,19,0,192938.1,"sony"
110823.8644,52,3,20,0,165434.1265,"acer"
27058.82242,45,4,20,6,491288.0294,"sony"
105768.0851,67,1,10,8,89153.62784,"sony"
45975.07738,53,4,20,3,247811.9412,"sony"
62034.00205,53,4,19,6,294412.1058,"sony"
74061.9728,37,2,9,7,37091.2257,"acer"
118673.7803,30,3,10,1,279546.7564,"sony"
86067.36439,57,2,1,5,195365.182,"acer"
80271.03623,26,3,1,0,469232.5438,"acer"
69750.18431,29,0,15,4,460676.8248,"acer"
140696.5128,72,2,15,2,43482.56433,"sony"
20000,71,4,20,6,160431.6192,"sony"
121668.7765,76,1,7,5,423224.3192,"sony"
147674.7419,37,0,4,5,311276.8611,"sony"
117259.3178,77,4,19,2,45861.4594,"sony"
74211.03486,35,1,11,7,457536.9178,"acer"
144497.5299,65,4,5,2,325480.5951,"sony"
69993.68646,36,2,19,8,477932.1756,"acer"
27222.15308,76,3,6,2,78773.33423,"sony"
42081.26955,54,4,2,8,471944.4666,"sony"
142447.2277,66,1,20,5,437167.5618,"sony"
29042.65887,40,2,20,5,371297.3248,"sony"
72672.82737,59,4,18,0,20104.90079,"sony"
132749.2267,52,0,13,6,20686.6572,"sony"
79041.48257,34,4,20,4,309468.4932,"acer"
24594.37263,52,4,19,3,365043.027,"sony"
130450.1865,24,0,10,3,208524.1612,"sony"
77762.21643,40,3,6,8,228343.8625,"acer"
59242.2822,28,1,3,2,255444.3977,"acer"
128529.6684,79,4,3,0,479273.6042,"sony"
36015.09618,78,1,15,4,332840.8839,"acer"
120064.6084,57,0,4,0,32081.47114,"acer"
120712.6079,54,4,4,7,400194.3319,"acer"
70144.55098,23,0,17,2,37175.53096,"acer"
90139.64122,50,3,12,2,309478.7524,"acer"
82535.30447,63,4,6,4,131765.6055,"sony"
95838.11146,47,1,19,3,383513.0193,"acer"
144665.321,30,4,20,7,292523.7339,"sony"
145365.4255,33,1,20,1,454562.2318,"sony"
98407.75385,64,1,6,5,311445.6856,"sony"
117297.6486,66,4,2,5,99278.95584,"sony"
78034.93093,37,4,7,8,180507.9191,"acer"
109779.6719,28,3,8,2,93.361001,"sony"
89722.20091,46,1,1,7,83750.31227,"acer"
44933.60124,28,3,12,2,352530.1817,"sony"
143307.2108,22,3,17,4,240261.3271,"sony"
52281.74671,77,1,7,4,326685.6957,"acer"
143129.062,26,2,20,6,409404.5811,"sony"
39528.6693,40,0,11,2,115235.5237,"sony"
53242.32549,34,2,4,4,187637.1597,"acer"
138391.1606,46,0,2,1,447382.5141,"sony"
21046.09797,41,3,16,7,365159.658,"sony"
30829.25768,44,1,5,0,157922.2798,"sony"
56151.05958,23,1,15,4,258053.9202,"acer"
46953.76503,24,3,2,2,262562.0651,"sony"
66588.40091,56,1,5,8,429772.043,"sony"
61257.61552,25,2,15,1,0,"acer"
48899.53236,80,4,1,4,330900.612,"acer"
136020.4459,74,0,20,0,331887.3166,"sony"
99452.78296,80,0,3,0,393980.7827,"sony"
81407.70506,42,0,4,1,63446.05556,"acer"
80937.58386,66,1,16,7,227918.5692,"sony"
128127.4633,75,0,13,4,358569.814,"sony"
121910.85,24,2,13,3,27998.09392,"sony"
107933.893,56,3,16,2,167272.1445,"acer"
51486.86967,72,0,19,4,8461.167686,"acer"
55251.54674,43,3,3,5,485076.0624,"sony"
38826.84206,42,2,10,2,319274.2273,"sony"
95754.18663,80,1,5,1,419586.6942,"sony"
135922.9055,41,3,19,4,398687.9483,"sony"
44363.94357,67,1,14,7,181443.1068,"acer"
113170.9421,62,3,3,4,247046.1237,"acer"
146553.9409,58,3,5,0,481848.2147,"sony"
136977.2332,72,2,10,2,168281.2489,"sony"
130132.5346,45,1,15,1,290579.532,"sony"
114599.0163,20,0,12,1,440008.8154,"sony"
32476.95175,33,1,7,5,170127.4842,"sony"
68356.56222,67,4,6,5,104758.6214,"acer"
136823.2248,63,1,15,6,461505.9098,"sony"
63129.29997,54,4,16,7,154574.0691,"sony"
98927.2819,63,3,12,6,79771.36103,"sony"
148031.7066,55,1,6,1,229187.5995,"sony"
97405.16995,75,4,14,2,375384.0679,"sony"
140369.3629,45,4,19,4,282628.8631,"sony"
26402.67787,71,2,6,7,161139.6894,"sony"
134145.4133,74,1,2,5,224128.9648,"sony"
77075.71302,21,3,13,7,345212.4325,"acer"
44286.91696,46,3,9,0,26422.46821,"sony"
132436.0913,55,0,2,2,424516.9739,"sony"
46010.21859,22,2,16,3,5e+05,"sony"
63108.75042,69,4,16,2,404874.8927,"acer"
127565.5929,75,0,11,6,79264.23262,"sony"
70705.15303,47,1,7,4,47282.92019,"sony"
150000,71,4,6,4,436255.9033,"sony"
37555.73403,57,4,4,8,397480.9583,"sony"
118523.5748,35,1,15,7,318080.5755,"sony"
61339.06874,72,4,17,7,54282.72291,"acer"
106447.7675,36,4,4,6,293898.8954,"sony"
59076.79985,55,2,14,2,225971.8378,"sony"
103394.6601,60,1,8,1,105843.6538,"sony"
144059.2945,49,2,13,8,201621.5376,"sony"
43059.46784,41,1,18,8,202985.6342,"sony"
35711.48855,79,0,6,3,482268.4687,"acer"
53937.08162,48,2,10,3,317818.689,"sony"
26812.0596,22,2,20,7,306874.1201,"sony"
43370.61957,62,2,15,4,138185.9331,"acer"
37163.80909,64,3,16,2,189684.0175,"acer"
139585.3677,48,1,18,3,490340.69,"sony"
72700.59075,42,0,7,6,51049.25453,"acer"
64833.46374,45,2,2,4,112352.8515,"sony"
138999.8191,28,4,4,2,391111.3551,"sony"
82777.49797,80,1,1,2,373093.4231,"sony"
72199.05185,51,4,16,5,98651.15219,"sony"
28926.58244,80,4,18,2,114886.7106,"acer"
41213.16825,53,1,11,7,114388.894,"sony"
83148,59,2,13,5,329705.6611,"sony"
89885.64894,59,3,16,6,137888.1177,"acer"
67119.59468,64,3,2,8,98769.27161,"acer"
108691.2916,44,3,13,4,490927.134,"acer"
53369.3223,67,2,11,3,288916.9453,"acer"
49701.27031,20,4,17,3,0,"acer"
111583.6242,22,1,11,5,381556.4175,"sony"
24610.15527,63,4,9,3,104807.4994,"sony"
23302.05755,60,4,20,3,300260.1407,"acer"
91987.20318,51,2,13,7,460895.7668,"acer"
128900.5989,80,3,16,6,250889.0817,"sony"
33834.07956,50,4,4,5,445594.1638,"sony"
67984.5692,48,0,11,0,355412.3125,"sony"
84016.61896,54,3,19,4,288951.6631,"acer"
59247.70218,80,0,9,7,453664.9332,"acer"
113962.1566,80,2,4,5,5e+05,"sony"
29556.86549,69,4,18,0,223277.2179,"acer"
109041.9633,36,0,15,4,44896.12361,"sony"
84238.91746,48,1,2,8,182878.1858,"acer"
68674.08579,72,3,7,5,316234.8111,"acer"
136709.863,63,3,15,4,457629.7859,"sony"
58345.47566,23,2,4,5,334304.8981,"acer"
91396.68047,24,0,18,5,26597.96566,"acer"
57663.28653,59,1,10,1,346847.7629,"sony"
59821.14144,23,3,19,6,194678.7109,"acer"
33258.92874,61,4,9,5,137904.349,"sony"
115226.3597,54,2,14,2,211391.07,"acer"
119179.6315,65,0,3,4,389677.4414,"sony"
34346.60288,42,4,16,4,192806.5838,"sony"
89417.39243,43,3,6,3,386220.016,"acer"
88927.9212,47,2,11,4,497070.716,"acer"
61927.44993,60,3,1,5,149320.2728,"sony"
84335.54108,73,1,13,0,262014.7736,"sony"
68304.29566,42,3,15,8,205281.8188,"sony"
86695.85164,23,2,7,1,24524.73208,"acer"
97239.21497,53,4,16,1,474343.6085,"acer"
94579.24724,30,1,18,8,435746.6529,"acer"
133419.8898,21,0,7,0,342341.8266,"sony"
52289.40163,34,2,13,5,238291.1913,"acer"
81654.69851,27,3,9,7,76870.68028,"acer"
112741.3292,42,0,1,6,99249.04636,"acer"
150000,56,2,17,4,387542.1802,"sony"
142437.3476,22,1,17,5,62597.81404,"sony"
100849.8822,26,3,4,0,266220.0051,"sony"
26578.45105,23,0,13,4,171474.4571,"sony"
64460.25018,58,3,14,0,79875.22307,"sony"
63250.17556,26,4,4,3,14216.32712,"acer"
78664.39842,68,4,3,2,419538.0994,"sony"
99370.19834,26,2,17,3,59650.29606,"sony"
131031.3648,65,2,19,3,279493.3332,"sony"
26647.00351,53,1,17,6,475438.9136,"sony"
43268.73211,72,3,12,0,293621.7485,"acer"
114924.139,22,4,12,4,10983.06175,"sony"
38902.60546,62,1,1,6,367108.2938,"acer"
25257.39885,70,2,13,3,26589.88636,"acer"
37916.75289,46,2,17,5,167512.203,"sony"
60437.2712,22,2,19,4,390972.1018,"acer"
137798.7091,23,1,13,7,169766.932,"sony"
34370.14566,69,1,19,0,159286.9741,"acer"
129504.8783,69,3,2,1,391198.9568,"sony"
56049.66407,59,3,6,5,328767.1131,"acer"
148864.6865,24,4,20,0,187968.1802,"sony"
69795.57995,26,2,10,6,384133.6511,"acer"
76123.79915,26,2,3,6,198435.9279,"acer"
144366.9409,59,0,4,0,209593.3619,"sony"
47149.87992,78,0,18,2,195791.2424,"acer"
72789.17213,55,0,19,4,252936.4019,"acer"
92162.6703,31,4,8,4,379132.7785,"acer"
116333.815,63,0,12,5,50082.61865,"sony"
125382.2984,47,0,4,4,179738.4838,"sony"
30848.73521,51,1,10,8,96843.26583,"sony"
84230.8414,74,4,15,6,476535.174,"sony"
98512.68771,79,3,19,5,241783.8614,"sony"
70378.52034,80,2,5,8,132631.1937,"acer"
56656.42659,75,1,17,8,253036.4844,"acer"
23268.64969,40,0,16,2,404816.9558,"sony"
20000,79,0,16,5,111936.5024,"sony"
24381.7731,23,1,2,0,462052.4339,"sony"
85144.20944,74,4,17,1,185437.6014,"sony"
33562.17317,75,4,10,5,224080.6514,"acer"
112993.1103,57,3,16,5,325124.8495,"acer"
53956.16715,59,0,19,4,345925.0689,"acer"
86529.30837,35,1,18,2,65411.1111,"acer"
42799.73122,47,0,3,7,91405.20702,"sony"
40580.83824,52,2,19,0,457355.8474,"sony"
126289.7241,40,2,18,2,425949.924,"sony"
106879.7626,73,3,6,8,306411.7997,"sony"
115283.7124,20,2,3,2,100045.6075,"sony"
109270.4047,46,4,1,0,258753.4519,"acer"
100956.3053,71,3,13,6,168451.1825,"sony"
32511.44611,50,4,17,3,274416.8413,"sony"
97910.6968,43,3,9,4,184430.5295,"acer"
25073.37289,26,3,9,0,452195.8745,"sony"
81192.71102,51,4,17,7,368639.208,"acer"
80104.98084,33,0,18,7,283054.6626,"acer"
142169.3522,75,3,8,8,268074.4783,"sony"
24442.90118,74,3,4,8,85484.57756,"sony"
70424.6702,27,0,3,3,103201.7256,"acer"
33204.45782,48,1,15,5,24761.97406,"sony"
120322.6904,77,4,5,3,204728.5562,"sony"
128951.7229,20,3,13,8,441455.0671,"sony"
42390.08752,49,3,2,0,185338.8591,"sony"
125528.8991,21,4,8,2,298400.2456,"sony"
117236.9859,20,3,16,2,208623.0831,"sony"
120665.9652,28,3,14,8,474569.7189,"sony"
25117.06247,72,4,8,3,413167.8557,"acer"
138774.6702,26,0,12,7,354597.2821,"sony"
143427.4998,26,2,18,8,47122.54191,"sony"
37289.35068,47,3,15,2,424987.4419,"sony"
80467.69337,27,4,10,6,385566.9914,"acer"
108874.5631,76,0,12,6,332332.51,"sony"
91315.10049,22,4,4,5,330024.7144,"acer"
145218.0232,37,0,1,0,416934.2433,"sony"
25373.07501,25,1,5,1,465053.347,"sony"
38418.55034,46,1,18,2,92637.90127,"sony"
105893.1277,60,2,19,2,298627.6529,"acer"
113038.9025,46,2,4,6,192180.7882,"acer"
36344.77607,69,1,14,3,137269.0953,"acer"
62171.79517,22,1,18,3,389390.3597,"acer"
57182.26921,59,1,8,1,191830.4176,"sony"
51918.13348,66,4,11,6,383375.6145,"acer"
112960.1875,76,0,18,1,262784.6351,"sony"
137840.2115,77,2,4,6,452448.7783,"sony"
34545.11118,59,0,4,1,262199.662,"sony"
141871.0997,32,1,11,8,105015.6228,"sony"
59609.26907,60,0,16,3,28681.09839,"acer"
117283.1586,25,2,7,7,145295.3354,"sony"
91791.76374,70,0,13,1,14157.71959,"sony"
55237.70329,72,1,2,2,463175.4606,"acer"
149663.9647,70,1,9,5,195346.1109,"sony"
143567.7703,50,4,1,5,216271.6642,"sony"
101156.47,45,2,12,7,116185.9032,"acer"
45509.65057,53,3,10,4,380862.8189,"sony"
108186.2389,24,1,20,0,234602.1767,"sony"
78054.59731,77,3,14,6,235698.9964,"sony"
72335.60646,41,1,12,3,5e+05,"sony"
93188.55849,44,3,11,1,116258.6383,"acer"
105676.7651,59,2,7,1,492934.598,"acer"
146364.8758,70,3,6,6,308186.1381,"sony"
81154.14759,21,4,13,3,20999.17936,"acer"
124980.4601,52,3,20,1,78001.68503,"sony"
145424.607,24,3,10,8,75613.79538,"sony"
26285.82268,53,1,12,7,2989.598831,"sony"
121443.4461,20,3,3,2,388220.9674,"sony"
37442.5707,60,0,9,5,236570.7488,"acer"
123484.5702,54,0,5,4,467215.4087,"acer"
91374.0646,27,2,15,8,258864.3088,"acer"
71169.79039,49,2,7,5,291794.9243,"sony"
108965.1259,54,3,16,0,383422.6612,"acer"
44729.90941,43,1,20,8,64749.82112,"sony"
93443.49431,65,4,12,7,29270.45146,"sony"
34422.24679,61,1,7,0,250462.4918,"acer"
40581.59026,41,3,6,6,417770.4843,"sony"
41977.36451,76,1,12,4,216753.0358,"acer"
109871.7338,69,1,15,6,232791.1973,"sony"
84233.96401,54,4,18,8,128992.953,"acer"
92406.84389,45,0,20,8,160218.3839,"acer"
36849.23684,70,4,20,3,17680.29986,"acer"
95319.75499,66,4,19,2,406650.6123,"sony"
72017.04593,48,4,4,4,19172.94348,"sony"
92542.78787,51,3,20,5,194036.5167,"acer"
35802.48186,67,4,4,4,282687.4377,"acer"
65694.35281,25,0,9,0,6943.028646,"acer"
142789.8552,45,1,16,0,22844.70642,"sony"
141686.8952,42,4,9,7,203778.1991,"sony"
149767.1948,44,0,3,7,388308.0984,"sony"
78514.58003,55,1,9,1,68474.62186,"acer"
113094.3373,26,0,16,8,0,"sony"
67302.18209,38,1,8,1,427609.4411,"acer"
50166.71099,66,3,18,1,0,"acer"
85844.1379,64,3,7,3,464691.9614,"sony"
62227.97697,42,1,18,7,120560.7717,"sony"
38398.98572,48,1,6,6,147354.1678,"sony"
129568.3169,40,2,19,0,249793.6154,"sony"
55665.94862,50,2,12,4,395838.6838,"sony"
63542.64801,42,1,8,3,434354.8085,"sony"
56948.83238,75,4,20,4,448994.4745,"acer"
118861.6375,58,1,16,4,416539.2957,"acer"
30960.48012,33,0,1,6,454564.1581,"sony"
88190.09558,21,2,14,1,152375.8298,"acer"
111693.2673,31,2,8,5,185900.9077,"sony"
80576.06272,66,0,15,8,121368.4934,"sony"
34368.41975,29,3,3,4,12625.25997,"sony"
132570.5593,73,1,4,2,0,"sony"
95905.74035,52,1,14,5,193763.9331,"acer"
61317.05075,65,1,11,0,218962.8024,"acer"
21828.99509,41,2,17,3,437819.4462,"sony"
132422.0268,52,4,11,5,153228.5473,"sony"
131990.9438,65,1,4,3,455898.0022,"sony"
44672.96788,27,0,14,6,65521.49348,"sony"
117934.7756,25,2,4,5,444100.3173,"sony"
110057.722,47,4,13,0,164271.4287,"acer"
55541.80102,23,2,18,3,291891.6361,"acer"
51284.08333,30,2,2,6,233067.4007,"acer"
124154.1401,46,1,18,3,245915.5127,"sony"
56143.05246,70,1,12,7,106609.3267,"acer"
131528.9953,43,4,7,0,266317.1,"sony"
108929.2224,76,2,13,5,72663.81217,"sony"
47742.38069,27,3,18,0,218089.2001,"acer"
107998.7182,49,1,5,3,151818.3195,"acer"
86638.14339,63,3,1,3,273306.6982,"sony"
78986.85471,44,1,12,2,389704.4156,"acer"
67911.7705,71,4,13,1,299119.0913,"acer"
148126.2669,31,4,12,7,333183.5676,"sony"
136877.8429,38,1,8,3,106520.7604,"sony"
143461.6519,78,0,9,7,176590.9753,"sony"
66408.48211,30,1,15,0,260339.1954,"acer"
41937.84129,37,1,15,5,29517.90051,"sony"
21466.78842,55,2,7,2,227351.9589,"sony"
134667.3771,54,4,18,0,51224.85846,"sony"
120783.718,66,4,11,6,281918.505,"sony"
150000,35,0,15,3,325174.2915,"sony"
48415.14441,63,1,1,7,47614.02344,"acer"
112570.1278,46,4,13,7,87225.27693,"acer"
85176.92947,30,3,9,5,40253.33982,"acer"
49507.19164,41,0,18,8,408629.2916,"sony"
96005.93185,32,3,16,7,383264.6262,"acer"
85029.43416,34,4,5,0,54887.52139,"acer"
56788.28763,27,3,20,2,407945.3155,"acer"
91115.25501,24,4,5,0,365238.2937,"acer"
106645.2039,64,4,2,3,261567.1326,"sony"
112447.754,77,4,6,4,361543.9773,"sony"
52728.42482,30,4,2,4,248922.4867,"acer"
109190.1248,58,1,3,7,369096.3481,"acer"
120612.4134,79,0,2,1,64207.83205,"sony"
75327.39228,46,3,13,8,27546.18858,"sony"
96886.72345,37,1,14,7,455590.6187,"sony"
127569.9457,52,2,4,4,168937.1781,"sony"
119655.5705,33,4,5,5,124704.5577,"sony"
124984.2497,66,2,13,5,195591.9099,"sony"
95078.57756,20,4,11,8,173068.879,"acer"
117572.1414,24,4,9,7,356845.7181,"sony"
127860.582,41,4,10,1,1031.239496,"sony"
98923.80511,60,3,6,0,492425.0394,"sony"
54764.08587,80,0,4,8,414085.819,"acer"
99103.62853,28,2,13,3,254216.0519,"sony"
109175.7189,76,4,19,6,347961.6579,"sony"
77155.81335,30,2,1,3,77663.58833,"acer"
119629.9439,69,4,8,4,362826.6333,"sony"
109278.6257,43,1,9,8,406552.9465,"acer"
55472.00061,30,2,10,8,97762.32951,"acer"
46469.71316,79,3,2,7,409556.4725,"acer"
28468.26957,20,3,1,6,484452.4669,"sony"
32912.03482,28,1,2,6,476358.5494,"sony"
52973.13402,64,1,17,7,172328.4377,"acer"
42499.23584,70,2,12,8,402438.2918,"acer"
91323.76951,66,4,19,2,366018.0249,"sony"
34982.16944,49,3,7,5,42965.56599,"sony"
40472.56318,75,0,6,0,198786.7205,"acer"
30733.96687,58,4,14,8,71302.39037,"sony"
75086.73655,47,0,19,8,312646.1146,"acer"
100281.0959,41,1,8,2,420908.4747,"acer"
90581.4685,43,3,8,8,344700.7702,"acer"
145734.4663,45,2,12,0,111536.8189,"sony"
55884.20131,24,0,13,2,299528.131,"acer"
128299.0444,28,3,13,1,174588.2544,"sony"
71606.60989,23,3,7,0,204947.5208,"acer"
55826.57908,79,3,7,0,412779.0354,"acer"
88428.84801,71,2,18,7,261140.7868,"sony"
123341.318,30,3,2,3,121830.6857,"sony"
127895.8519,62,2,16,7,27169.57037,"sony"
134439.5271,67,0,17,4,40772.87762,"sony"
23624.77114,66,3,1,7,404980.5819,"acer"
132026.8418,77,0,14,5,131294.1868,"sony"
30052.5073,37,3,3,5,272918.043,"sony"
136007.5551,63,2,11,8,330821.5838,"sony"
66748.90503,25,4,18,6,370427.3071,"acer"
78852.21315,67,2,9,0,475659.9358,"sony"
144919.9536,61,0,9,2,413617.2348,"sony"
145244.1948,70,3,12,6,245181.2358,"sony"
71468.63609,33,2,5,1,29510.59492,"acer"
145028.7404,57,1,6,4,247917.1038,"sony"
51907.0616,60,3,16,2,443038.7178,"sony"
71133.66563,43,4,19,3,138563.3384,"sony"
79893.16857,43,0,20,2,436208.1706,"acer"
45625.46481,38,2,3,2,278828.9147,"sony"
66339.55072,72,0,6,7,499659.4003,"acer"
131728.4338,31,2,13,2,391435.4751,"sony"
79487.888,54,0,2,7,239046.8276,"acer"
39924.73011,46,4,12,7,421865.606,"sony"
39421.65325,42,2,5,5,80254.22213,"sony"
89699.27429,72,1,8,4,456592.2258,"sony"
150000,72,3,2,2,441587.8744,"sony"
40181.03981,51,1,2,2,189876.4687,"sony"
94957.46715,48,1,5,5,53211.76257,"acer"
121142.2956,70,3,1,6,267059.09,"sony"
48462.36087,54,4,5,5,430070.6101,"sony"
23755.23724,53,1,14,6,218809.7884,"sony"
109405.1722,42,4,3,8,183113.5529,"acer"
86840.08477,34,3,4,4,24959.12297,"acer"
131611.9344,21,2,5,4,69421.59478,"sony"
52203.32288,45,4,13,5,186222.8735,"sony"
99425.92361,68,3,9,3,233327.7897,"sony"
115610.685,38,0,9,7,232947.5967,"sony"
138106.1442,60,4,13,8,404617.7151,"sony"
100351.6944,26,0,12,7,181510.9466,"sony"
87577.91122,40,3,14,7,159052.2923,"acer"
87820.55342,50,3,19,0,308674.3286,"acer"
117729.8637,73,2,12,4,282938.2883,"sony"
45627.24106,31,3,20,1,219248.5353,"sony"
77861.51375,52,0,4,0,134281.9969,"acer"
55561.46194,77,4,13,8,160361.4711,"acer"
114625.0196,60,0,4,1,56395.96955,"sony"
127835.4321,79,4,19,8,64301.4099,"sony"
60884.36915,57,2,11,0,186713.8755,"sony"
91778.02566,53,2,11,8,249654.4091,"acer"
148512.2067,20,3,18,5,468199.6715,"sony"
94948.51885,33,4,17,7,294766.6089,"acer"
37580.60675,30,1,7,0,453957.4341,"sony"
46775.33385,80,1,10,4,384709.1081,"acer"
115902.4027,77,4,16,3,20644.74188,"sony"
143288.8959,46,2,12,4,390017.0328,"sony"
37225.00611,58,3,11,6,185046.1455,"sony"
119126.6561,54,2,18,2,216993.7254,"acer"
72538.55821,53,1,11,3,57897.17345,"acer"
128555.8761,61,3,10,3,235366.0211,"sony"
71718.92682,49,1,15,4,346756.1098,"sony"
150000,24,4,17,0,243463.7491,"sony"
127933.6204,50,4,14,1,75122.39312,"sony"
49100.96007,48,3,19,7,312467.1401,"sony"
30963.66682,26,3,17,8,287736.8777,"sony"
99588.13898,30,3,16,6,310451.985,"sony"
137993.3953,38,0,12,0,455402.6855,"sony"
101503.9078,52,1,15,5,208177.311,"acer"
82303.90592,77,4,16,3,215440.1416,"sony"
90187.51168,76,1,19,8,288314.0387,"sony"
29084.26573,54,0,18,8,452618.1162,"sony"
79639.87953,48,0,8,5,194346.7505,"acer"
62014.40101,62,1,2,5,334037.3626,"acer"
109861.9686,80,3,14,8,90419.68501,"sony"
133417.7525,55,1,14,4,124897.9667,"sony"
95625.67718,75,4,15,3,494797.1115,"sony"
129196.0643,65,1,13,4,207941.9818,"sony"
118504.8433,50,2,2,6,5e+05,"acer"
133456.9337,23,3,15,6,221290.1344,"sony"
61367.54968,80,0,17,6,255125.1491,"acer"
116628.9572,23,3,1,4,458344.0213,"sony"
112613.1242,24,4,19,4,268041.9673,"sony"
40049.93285,21,1,20,0,26361.99491,"sony"
33859.92659,59,3,18,2,140073.4442,"sony"
77993.30416,29,4,6,6,310044.6567,"acer"
113534.119,44,4,19,3,131245.7478,"acer"
33634.61426,76,3,2,0,5e+05,"acer"
42056.52671,42,1,2,5,47694.03974,"sony"
32535.59136,32,2,19,5,0,"sony"
47208.05205,54,0,2,4,494067.5351,"sony"
140793.6953,66,1,15,5,476872.1836,"sony"
128207.7602,20,0,11,0,187118.0821,"sony"
63873.65161,68,2,13,5,92297.51744,"acer"
23460.85733,57,3,8,2,83457.14046,"sony"
87656.03278,21,3,11,5,262570.9145,"acer"
77232.48652,54,1,19,5,299162.3127,"acer"
126407.2942,73,3,19,5,387765.1304,"sony"
102192.0808,22,0,12,3,26467.91986,"sony"
123593.0788,54,0,13,6,314553.9991,"acer"
105317.4742,20,4,4,8,323528.868,"sony"
51265.62398,24,1,9,2,349403.0383,"acer"
92844.17548,27,1,16,1,233469.2903,"acer"
122715.7448,72,3,13,2,71425.39739,"sony"
30662.15255,44,4,14,4,438565.8257,"sony"
85476.46264,62,4,3,4,92998.02061,"sony"
141864.5579,35,4,4,7,67666.21388,"sony"
49743.02149,48,2,15,5,377391.8036,"sony"
73620.95503,52,4,1,8,298055.3664,"sony"
112233.0809,66,4,16,2,0,"sony"
150000,48,3,8,2,172425.1695,"sony"
142131.3101,71,0,7,6,67787.92815,"sony"
100199.722,48,2,15,5,351770.3413,"acer"
36530.5221,46,3,14,5,87237.39158,"sony"
120447.1774,36,3,15,3,339778.9868,"sony"
105912.3464,49,3,17,3,335366.2559,"acer"
50190.24402,24,4,18,0,234954.6854,"acer"
105461.3206,62,3,15,3,399495.9811,"sony"
68273.34285,38,4,14,7,133000.1418,"sony"
121738.0309,31,4,15,5,333990.3131,"sony"
59342.56984,55,0,4,8,134892.74,"sony"
128661.4259,44,4,18,4,272432.2631,"sony"
73099.17153,39,0,2,0,229878.5441,"acer"
51413.90785,48,3,1,8,360866.8472,"sony"
105163.4276,61,3,14,2,271808.4495,"sony"
51292.94818,24,4,8,7,390826.9226,"acer"
66587.32883,67,1,20,1,147020.8197,"acer"
54886.57953,78,0,7,2,210380.6469,"acer"
115755.6881,46,1,12,7,360210.5173,"acer"
47627.59281,26,0,9,1,162099.6091,"sony"
126480.3768,48,4,3,2,82154.34858,"sony"
54573.61902,77,2,16,3,384906.0884,"acer"
112450.078,35,2,19,7,126501.0719,"sony"
96168.17237,59,1,9,4,309223.9857,"acer"
31949.10785,59,4,20,2,484373.3046,"sony"
